PRO_COM,dist_romita_km
16233,45.21627578149725
16234,45.21627578149725
16235,45.21627578149725
16236,45.21627578149725
16237,45.21627578149725
16238,45.21627578149725
16239,45.21627578149725
16240,45.21627578149725
16241,45.21627578149725
16242,45.21627578149725
16243,45.21627578149725
16244,45.21627578149725
16245,45.21627578149725
16246,45.21627578149725
16247,45.21627578149725
16248,45.21627578149725
16249,45.21627578149725
16251,45.21627578149725
17001,66.56845675284299
17002,66.56845675284299
17003,66.56845675284299
17004,66.56845675284299
17005,66.56845675284299
17006,66.56845675284299
17007,66.56845675284299
17008,66.56845675284299
17009,66.56845675284299
17010,66.56845675284299
17011,66.56845675284299
17012,66.56845675284299
17013,66.56845675284299
17014,66.56845675284299
17015,66.56845675284299
17016,66.56845675284299
17017,66.56845675284299
17018,66.56845675284299
17019,66.56845675284299
17020,66.56845675284299
17021,66.56845675284299
17022,66.56845675284299
17023,66.56845675284299
17024,66.56845675284299
17025,66.56845675284299
17026,66.56845675284299
17027,66.56845675284299
17028,66.56845675284299
17029,66.56845675284299
17030,66.56845675284299
17031,66.56845675284299
17032,66.56845675284299
17033,66.56845675284299
17034,66.56845675284299
17035,66.56845675284299
17036,66.56845675284299
17037,66.56845675284299
17038,66.56845675284299
17039,66.56845675284299
17040,66.56845675284299
17041,66.56845675284299
17042,66.56845675284299
17043,66.56845675284299
17044,66.56845675284299
17045,66.56845675284299
17046,66.56845675284299
17047,66.56845675284299
17048,66.56845675284299
17049,66.56845675284299
17050,66.56845675284299
17051,66.56845675284299
17052,66.56845675284299
17053,66.56845675284299
17054,66.56845675284299
17055,66.56845675284299
17056,66.56845675284299
17057,66.56845675284299
17058,66.56845675284299
17059,66.56845675284299
17060,66.56845675284299
17061,66.56845675284299
17062,66.56845675284299
17063,66.56845675284299
17064,66.56845675284299
17065,66.56845675284299
17066,66.56845675284299
17067,66.56845675284299
17068,66.56845675284299
17069,66.56845675284299
17070,66.56845675284299
17071,66.56845675284299
17072,66.56845675284299
17073,66.56845675284299
17074,66.56845675284299
17075,66.56845675284299
17076,66.56845675284299
17077,66.56845675284299
17078,66.56845675284299
17079,66.56845675284299
17080,66.56845675284299
17081,66.56845675284299
17082,66.56845675284299
17083,66.56845675284299
17084,66.56845675284299
17085,66.56845675284299
17086,66.56845675284299
17087,66.56845675284299
17088,66.56845675284299
17089,66.56845675284299
17090,66.56845675284299
17091,66.56845675284299
17092,66.56845675284299
17093,66.56845675284299
17094,66.56845675284299
17095,66.56845675284299
17096,66.56845675284299
17097,66.56845675284299
17098,66.56845675284299
17099,66.56845675284299
17100,66.56845675284299
17101,66.56845675284299
17102,66.56845675284299
17103,66.56845675284299
17104,66.56845675284299
17105,66.56845675284299
17106,66.56845675284299
17107,66.56845675284299
17108,66.56845675284299
17109,66.56845675284299
17110,66.56845675284299
17111,66.56845675284299
17112,66.56845675284299
17113,66.56845675284299
17114,66.56845675284299
17115,66.56845675284299
17116,66.56845675284299
17117,66.56845675284299
17118,66.56845675284299
17119,66.56845675284299
17120,66.56845675284299
17121,66.56845675284299
17122,66.56845675284299
17123,66.56845675284299
17124,66.56845675284299
17125,66.56845675284299
17126,66.56845675284299
17127,66.56845675284299
17128,66.56845675284299
17129,66.56845675284299
17130,66.56845675284299
17131,66.56845675284299
17132,66.56845675284299
17133,66.56845675284299
17134,66.56845675284299
17135,66.56845675284299
17136,66.56845675284299
17137,66.56845675284299
17138,66.56845675284299
17139,66.56845675284299
17140,66.56845675284299
17141,66.56845675284299
17142,66.56845675284299
17143,66.56845675284299
17144,66.56845675284299
17145,66.56845675284299
17146,66.56845675284299
17147,66.56845675284299
17148,66.56845675284299
17149,66.56845675284299
17150,66.56845675284299
17151,66.56845675284299
17152,66.56845675284299
17153,66.56845675284299
17154,66.56845675284299
17155,66.56845675284299
17156,66.56845675284299
17157,66.56845675284299
17158,66.56845675284299
17159,66.56845675284299
17160,66.56845675284299
17161,66.56845675284299
17162,66.56845675284299
17163,66.56845675284299
17164,66.56845675284299
17165,66.56845675284299
17166,66.56845675284299
17167,66.56845675284299
17168,66.56845675284299
17169,66.56845675284299
17170,66.56845675284299
17171,66.56845675284299
17172,66.56845675284299
17173,66.56845675284299
17174,66.56845675284299
17175,66.56845675284299
17176,66.56845675284299
17177,66.56845675284299
17178,66.56845675284299
17179,66.56845675284299
17180,66.56845675284299
17181,66.56845675284299
17182,66.56845675284299
17183,66.56845675284299
17184,66.56845675284299
17185,66.56845675284299
17186,66.56845675284299
17187,66.56845675284299
17188,66.56845675284299
17189,66.56845675284299
17190,66.56845675284299
17191,66.56845675284299
17192,66.56845675284299
17193,66.56845675284299
17194,66.56845675284299
17195,66.56845675284299
17196,66.56845675284299
17197,66.56845675284299
17198,66.56845675284299
17199,66.56845675284299
17200,66.56845675284299
17201,66.56845675284299
17202,66.56845675284299
17203,66.56845675284299
17204,66.56845675284299
17205,66.56845675284299
17206,66.56845675284299
18001,7.550679115689616
18002,7.550679115689616
18003,7.550679115689616
18004,7.550679115689616
18005,7.550679115689616
18006,7.550679115689616
18007,7.550679115689616
18008,7.550679115689616
18009,7.550679115689616
18010,7.550679115689616
18011,7.550679115689616
18012,7.550679115689616
18013,7.550679115689616
18014,7.550679115689616
18015,7.550679115689616
18016,7.550679115689616
18017,7.550679115689616
18018,7.550679115689616
18019,7.550679115689616
18020,7.550679115689616
18021,7.550679115689616
18022,7.550679115689616
18023,7.550679115689616
18024,7.550679115689616
18025,7.550679115689616
18026,7.550679115689616
18027,7.550679115689616
18028,7.550679115689616
18029,7.550679115689616
18030,7.550679115689616
18031,7.550679115689616
18032,7.550679115689616
18033,7.550679115689616
18034,7.550679115689616
18035,7.550679115689616
18036,7.550679115689616
18037,7.550679115689616
18038,7.550679115689616
18039,7.550679115689616
18040,7.550679115689616
18041,7.550679115689616
18042,7.550679115689616
18043,7.550679115689616
18044,7.550679115689616
18045,7.550679115689616
18046,7.550679115689616
18047,7.550679115689616
18048,7.550679115689616
18049,7.550679115689616
18050,7.550679115689616
18051,7.550679115689616
18052,7.550679115689616
18053,7.550679115689616
18054,7.550679115689616
18055,7.550679115689616
18056,7.550679115689616
18057,7.550679115689616
18058,7.550679115689616
18059,7.550679115689616
18060,7.550679115689616
18061,7.550679115689616
18062,7.550679115689616
18063,7.550679115689616
18064,7.550679115689616
18065,7.550679115689616
18066,7.550679115689616
18067,7.550679115689616
18068,7.550679115689616
18069,7.550679115689616
18070,7.550679115689616
18071,7.550679115689616
18072,7.550679115689616
18073,7.550679115689616
18074,7.550679115689616
18075,7.550679115689616
18076,7.550679115689616
18077,7.550679115689616
18078,7.550679115689616
18079,7.550679115689616
18080,7.550679115689616
18081,7.550679115689616
18082,7.550679115689616
18083,7.550679115689616
18084,7.550679115689616
